id_lieu;id_local;nom_lieu;ad_lieu;com_lieu;insee;type;date_maj;ouvert;source;Xlong;Ylat;nbre_pl;nbre_pmr;duree;horaires;proprio;lumiere;comm;localisation;libelle_region;code_region
44094-C-004;;Aire de covoiturage La Croix de Mauves;Voie Non Dénommée 0941988;MAUVES SUR LOIRE;44094;Aire de covoiturage;2019-08-29;true;224400028;-1.398404309;47.30022606;;;;;;;;47.30022606,-1.398404309;Pays de la Loire;52
44109-C-078;;Parking Commerce;Place du Commerce;NANTES;44109;Parking;2019-08-29;true;224400028;-1.557713226;47.21312029;;;;;;;;47.21312029,-1.557713226;Pays de la Loire;52
44216-C-002;;Complexe Sportif;3 Les Jarilles. 44650 Touvois;VIEILLEVIGNE;44216;Parking;2019-08-29;true;224400028;-1.647949;46.901492;;;;;;;;46.901492,-1.647949;Pays de la Loire;52
85089-C-004;;Place de La Paix;6 Rue du Bout de ville. 85280 La Ferriére;LA FERRIERE;85089;Aire de covoiturage;2019-08-29;true;228500013;-1.313;46.7137;20;;;;;;;46.7137,-1.313;Pays de la Loire;52
44037-C-002;;Aire de covoiturage Le Butay;160 D63. 44140 Montbert;CHATEAU THEBAUD;44037;Aire de covoiturage;2019-08-29;true;224400028;-1.4489079;47.0968457;;;;;;;;47.0968457,-1.4489079;Pays de la Loire;52
44056-C-002;;Parking du Stade;21 Rue de Malacquet. 44130 Fay-de-Bretagne;FAY DE BRETAGNE;44056;Parking;2019-08-29;true;224400028;-1.794296;47.409311;;;;;;;;47.409311,-1.794296;Pays de la Loire;52
44109-C-082;;Parking Cité des Congrés;Avenue Jean Claude Bonduelle;NANTES;44109;Parking;2019-08-29;true;224400028;-1.543971284;47.21290167;;;;;;;;47.21290167,-1.543971284;Pays de la Loire;52
49020-C-004;;Parking de covoiturage d'Angers Ouest;A11 Sortie 17 Angers Ouest;BEAUCOUZE;49020;Parking;2022-02-01;true;512377060;-0.623694;47.494472;49;2;;24/7;COFIROUTE;true;Dépose-minutes. Places deux-roues. Abris. 2 Bornes de recharge VE;47.494472,-0.623694;Pays de la Loire;52
44006-C-001;;Place Olivier Guichard;4 bis rue de la ruche. 44410 Assérac;ASSERAC;44006;Parking;2019-08-29;true;224400028;-2.391436;47.429279;;;;;;;;47.429279,-2.391436;Pays de la Loire;52
44015-C-001;;Champ de Foire (Place Joalland de Clerville);Place Jollan de Clerville. 44130 Blain;BLAIN;44015;Parking;2019-08-29;true;224400028;-1.761498;47.47527;;;;;;;;47.47527,-1.761498;Pays de la Loire;52
44015-C-002;;E.Leclerc;4B Route de l'Isac. 44130 Blain;BLAIN;44015;Supermarché;2019-08-29;true;224400028;-1.7541;47.475357;;;;;;;;47.475357,-1.7541;Pays de la Loire;52
44018-C-003;;Place des Echoppes;14 Place des échoppes. 44830 Bouaye;BOUAYE;44018;Parking;2019-08-29;true;224400028;-1.6867233;47.1440223;;;;;;;;47.1440223,-1.6867233;Pays de la Loire;52
44020-C-001;;Aire de covoiturage La Ville Au denis;Rond-Point de la Ville au Denis;BOUGUENAIS;44020;Aire de covoiturage;2019-08-29;true;224400028;-1.627774296;47.16306758;10;;;;;;;47.16306758,-1.627774296;Pays de la Loire;52
44021-C-002;;Parking du Stade;1 Rue de Retz. 44580 Fresnay-en-Retz;VILLENEUVE EN RETZ;44021;Parking;2019-08-29;true;224400028;-1.87782;47.025575;;;;;;;;47.025575,-1.87782;Pays de la Loire;52
44031-C-001;;Parking La Grenouillette;16 Rue du Chéteau. 44670 La Chapelle-Glain;LA CHAPELLE GLAIN;44031;Parking;2019-08-29;true;224400028;-1.197542;47.621879;;;;;;;;47.621879,-1.197542;Pays de la Loire;52
44037-C-001;;Aire de covoiturage Le Butay;160 D63. 44140 Montbert;CHATEAU THEBAUD;44037;Aire de covoiturage;2019-08-29;true;224400028;-1.4489079;47.0968457;;;;;;;;47.0968457,-1.4489079;Pays de la Loire;52
44047-C-001;;Port de Couéron;Quai Jean-Pierre Fougerat;COUERON;44047;Aire de covoiturage;2019-08-29;true;224400028;-1.72995923;47.20912569;;;;;;;;47.20912569,-1.72995923;Pays de la Loire;52
44056-C-001;;Parking du Stade;21 Rue de Malacquet. 44130 Fay-de-Bretagne;FAY DE BRETAGNE;44056;Parking;2019-08-29;true;224400028;-1.794296;47.409311;;;;;;;;47.409311,-1.794296;Pays de la Loire;52
44068-C-002;;Eglise;Notre Dame de Grace. 44530 Guenrouet;GUENROUET;44068;Parking;2019-08-29;true;224400028;-1.931561;47.489626;;;;;;;;47.489626,-1.931561;Pays de la Loire;52
44093-C-002;;Parking Le Pont Jacquot;130 Rue du Pont Jacquot. 44540 Maumusson;MAUMUSSON;44093;Parking;2019-08-29;true;224400028;-1.1061859;47.4835761;;;;;;;;47.4835761,-1.1061859;Pays de la Loire;52
44095-C-001;;Salle Polyvalente;1B Les Doitorelles. 44520 La Meilleraye-de-Bretagne;LA MEILLERAYE DE BRETAGNE;44095;Parking;2019-08-29;true;224400028;-1.399266;47.558957;;;;;;;;47.558957,-1.399266;Pays de la Loire;52
44109-C-002;;Aire de covoiturage Carrefour Beaujoire;1 Avenue Flora Tristan;NANTES;44109;Aire de covoiturage;2019-08-29;true;224400028;-1.509832157;47.25787791;;;;;;;;47.25787791,-1.509832157;Pays de la Loire;52
44109-C-004;;Parking Gare Nord;Cours John Kennedy;NANTES;44109;Aire de covoiturage;2019-08-29;true;224400028;-1.544984341;47.21668904;;;;;;;;47.21668904,-1.544984341;Pays de la Loire;52
44109-C-033;;Parking Cité des Congrés;Avenue Jean Claude Bonduelle;NANTES;44109;Parking;2019-08-29;true;224400028;-1.543971284;47.21290167;;;;;;;;47.21290167,-1.543971284;Pays de la Loire;52
44114-C-002;;P+R Tramway Morliére Paquelais;Avenue de la Paquelais;ORVAULT;44114;Parking relais;2019-08-29;true;224400028;-1.602838754;47.24782352;;;;;;;;47.24782352,-1.602838754;Pays de la Loire;52
44116-C-001;;Super U;7 Rue des Floralies. 44560 Paimbéuf;PAIMBOEUF;44116;Supermarché;2019-08-29;true;224400028;-2.0172358;47.2834214;;;;;;;;47.2834214,-2.0172358;Pays de la Loire;52
44142-C-001;;Parking de La Tour;18 Rue de la Bosselle. 44140 Remouillé;REMOUILLE;44142;Parking;2019-08-29;true;224400028;-1.375308;47.057464;;;;;;;;47.057464,-1.375308;Pays de la Loire;52
44145-C-001;;Place de L'Eglise;l'église.. Place de l'église. Rouans;ROUANS;44145;Parking;2019-08-29;true;224400028;-1.8601549;47.1853085;;;;;;;;47.1853085,-1.8601549;Pays de la Loire;52
44154-C-001;;Aire de covoiturage de Saint Brévin;27 Avenue Raymond Poincaré. 44250 Saint-Brevin-les-Pins;ST BREVIN LES PINS;44154;Aire de covoiturage;2019-08-29;true;224400028;-2.1635985;47.2649171;;;;;;;;47.2649171,-2.1635985;Pays de la Loire;52
44157-C-001;;Parking du Cimetiére;25 Rue de Nantes. 44270 Saint-étienne-de-Mer-Morte;ST ETIENNE DE MER MORTE;44157;Parking;2019-08-29;true;224400028;-1.742395;46.932243;;;;;;;;46.932243,-1.742395;Pays de la Loire;52
44183-C-001;;Parking La Roche Blanche;6 T Rue de la Roche Blanche. 44350 Saint-Molf;ST MOLF;44183;Parking;2019-08-29;true;224400028;-2.424502;47.393745;;;;;;;;47.393745,-2.424502;Pays de la Loire;52
44190-C-002;;Aire de covoiturage Les 3 Brasseurs;Rue Marie Curie;ST SEBASTIEN SUR LOIRE;44190;Aire de covoiturage;2019-08-29;true;224400028;-1.489432651;47.1909207;140;;;;;;;47.1909207,-1.489432651;Pays de la Loire;52
44198-C-001;;P+R Chronobus Papillons;Rue des Papillons;LES SORINIERES;44198;Parking relais;2019-08-29;true;224400028;-1.518572377;47.14701651;;;;;;;;47.14701651,-1.518572377;Pays de la Loire;52
44202-C-001;;Parking Rue du Pont;65 Rue du Pont. 44440 Teillé;TEILLE;44202;Parking;2019-08-29;true;224400028;-1.278491;47.45997;;;;;;;;47.45997,-1.278491;Pays de la Loire;52
49015-C-001;;Aire de covoiturage du Fléchet;giratoire échangeur D768-D775 (accés vers La Croix Cadeau);AVRILLE;49015;Aire de covoiturage;2019-08-29;true;224900019;-0.617034;47.514311;;;;;;;;47.514311,-0.617034;Pays de la Loire;52
49018-C-001;;Aire de covoiturage du Super U Baugé;Places réservées sur le parking du Super U;BAUGE EN ANJOU;49018;Aire de covoiturage;2019-08-29;true;224900019;-0.110494;47.545875;;;;;;;;47.545875,-0.110494;Pays de la Loire;52
49020-C-001;;Aire de covoiturage de L'Hoirie;giratoire échangeur D102E-D523. face é Jardiland;BEAUCOUZE;49020;Aire de covoiturage;2019-08-29;true;224900019;-0.620014;47.468802;;;;;;;;47.468802,-0.620014;Pays de la Loire;52
49096-C-001;;Aire de covoiturage de La Salle;giratoire D768-D859. au droit des établissements Romet (Cherré);CHERRE;49096;Aire de covoiturage;2019-08-29;true;224900019;-0.541374;47.701221;;;;;;;;47.701221,-0.541374;Pays de la Loire;52
49176-C-001;;Aire de covoiturage de durval;giratoire Ouest Déviation Le Lion (D101-D775-D770);LE LION D ANGERS;49176;Aire de covoiturage;2019-08-29;true;224900019;-0.726109;47.621822;;;;;;;;47.621822,-0.726109;Pays de la Loire;52
49222-C-001;;Aire de covoiturage du Landreau;giratoire D123-D160;MOZE SUR LOUET;49222;Aire de covoiturage;2019-08-29;true;224900019;-0.56435;47.3666808;;;;;;;;47.3666808,-0.56435;Pays de la Loire;52
49308-C-002;;Aire de covoiturage Multimodale de Haute-Perche;Echangeur de Haute-Perche (D751-A87-D748). giratoire Est;ST MELAINE SUR AUBANCE;49308;Aire de covoiturage;2019-08-29;true;224900019;-0.51213;47.399784;;;;;;;;47.399784,-0.51213;Pays de la Loire;52
53045-C-001;;Aire de covoiturage du Bosquet - La Brélatte;Le Bosquet 2;LA BRULATTE;53045;Aire de covoiturage;2022-01-24;true;200083392;-0.95294805;48.09020338;71;;;;Commune;false;;48.09020338,-0.95294805;Pays de la Loire;52
53255-C-001;;Aire de covoiturage des grands prés;D7;STE SUZANNE ET CHAMMES;53255;Aire de covoiturage;2019-08-29;true;225300011;-0.35551098;48.10110798;;;;;;;;48.10110798,-0.35551098;Pays de la Loire;52
85013-C-001;;Place du Canal;4 Place du Canal. 85130 Bazoges-en-Paillers;BAZOGES EN PAILLERS;85013;Aire de covoiturage;2019-08-29;true;228500013;-1.1346;46.9075;20;;;;;;;46.9075,-1.1346;Pays de la Loire;52
85015-C-001;;Aire de covoiturage de Tournebride;;BEAUFOU;85015;Aire de covoiturage;2019-08-29;true;228500013;-1.45523;46.806264;5;;;;;;;46.806264,-1.45523;Pays de la Loire;52
85034-C-001;;Aire de covoiturage du Mitan VenDéen;7006 Route de Chantonnay. 85480 Bournezeau;BOURNEZEAU;85034;Aire de covoiturage;2019-08-29;true;228500013;-1.1669;46.6345;20;;;;;;;46.6345,-1.1669;Pays de la Loire;52
85052-C-002;;Parking des Achards-Sud (La Mothe-Achard);Rue de l Océan. ZA Sud. 85150 La Chapelle-Achard;LA CHAPELLE ACHARD;85052;Parking;2019-08-29;true;228500013;-1.6579;46.5982;0;;;;;;;46.5982,-1.6579;Pays de la Loire;52
85070-C-002;;Aire de covoiturage du Gué Gorand;9 Rue de l'Atlantique. 85220 Coéx;COEX;85070;Aire de covoiturage;2019-08-29;true;228500013;-1.7644;46.6968;26;;;;;;;46.6968,-1.7644;Pays de la Loire;52
85084-C-002;;Place de L'Europe (Les Essarts);D160. 85140 Les Essarts;ESSARTS EN BOCAGE;85084;Aire de covoiturage;2019-08-29;true;228500013;-1.2259;46.7732;20;;;;;;;46.7732,-1.2259;Pays de la Loire;52
85084-C-005;;Parking VenDéopéle des Essarts - Rue du Petit Bocage (Les Essarts);Parc d'Activités La Mongie. 6 Rue du Petit Bocage VenDéopéle. 85140 Les Essarts;ESSARTS EN BOCAGE;85084;Parking;2019-08-29;true;228500013;-1.1904;46.786;0;;;;;;;46.786,-1.1904;Pays de la Loire;52
85086-C-001;;Place de Halfing;6 Rue du Stade. 85670 Falleron;FALLERON;85086;Aire de covoiturage;2019-08-29;true;228500013;-1.7037;46.8819;21;;;;;;;46.8819,-1.7037;Pays de la Loire;52
85108-C-001;;Parking du Stade;Rue de la Vigne Rouge. 85260 L'Herbergement;L HERBERGEMENT;85108;Parking;2019-08-29;true;228500013;-1.3784;46.9042;20;;;;;;;46.9042,-1.3784;Pays de la Loire;52
85131-C-001;;Parking de La Salle Omnisports;49 Rue de l'église. 85400 Les Magnils-Reigniers;LES MAGNILS REIGNIERS;85131;Parking;2019-08-29;true;228500013;-1.2219;46.4733;20;;;;;;;46.4733,-1.2219;Pays de la Loire;52
85138-C-001;;Aire de covoiturage Les Ouches du Jaunay;15 Rue du Jaunay. 85150 Martinet;MARTINET;85138;Aire de covoiturage;2019-08-29;true;228500013;-1.6813;46.677;10;;;;;;;46.677,-1.6813;Pays de la Loire;52
85169-C-001;;Aire de covoiturage de L'Espace St Jacques de Compostelle;28 Rue du Pont Chanterelle. 85670 Palluau;PALLUAU;85169;Aire de covoiturage;2019-08-29;true;228500013;-1.6243;46.802;16;;;;;;Recharge electrique;46.802,-1.6243;Pays de la Loire;52
85178-C-002;;Parking du Roc;1 Place de l'église. 85170 Le Poiré-sur-Vie;LE POIRE SUR VIE;85178;Parking;2019-08-29;true;228500013;-1.5108;46.7683;20;;;;;;;46.7683,-1.5108;Pays de la Loire;52
85215-C-001;;Place des Anciens Combattants;13 Rue du Parc. 85250 Saint-Fulgent;ST FULGENT;85215;Aire de covoiturage;2019-08-29;true;228500013;-1.1776;46.8498;20;;;;;;;46.8498,-1.1776;Pays de la Loire;52
85226-C-002;;Parking Hyper U;55 Rue du Pressoir. 85270 Saint-Hilaire-de-Riez;ST HILAIRE DE RIEZ;85226;Supermarché;2019-08-29;true;228500013;-1.9628;46.7115;30;;;;;;;46.7115,-1.9628;Pays de la Loire;52
44128-C-003;;Etang de Plessé;Etang de Plessé;Plessé;44128;Aire de covoiturage;2021-06-08;true;110002011;-1.88734414464865;47.5388595995147;10;1;;;;false;;47.5388595995147,-1.88734414464865;Pays de la Loire;52
49301-C-007;AC_MOOJ_07;Le Chêne aux Loups;D53 / D762 - Le Chêne au Loup - Saint-Germain-sur-Moine;SÈVREMOINE;49301;Aire de covoiturage;2022-01-20;true;200060010;-1.08374030075567;47.1314040457553;10;;;;Commune de Sèvremoine;;;47.1314040457553,-1.08374030075567;Pays de la Loire;52
49301-C-008;AC_MOOJ_08;Le Petit Lapin;D762 / N249 - Saint-Germain-sur-Moine;SÈVREMOINE;49301;Aire de covoiturage;2022-01-20;true;200060010;-1.09622687097725;47.1220492044568;70;;;;Département de Maine-et-Loire;;;47.1220492044568,-1.09622687097725;Pays de la Loire;52
49092-C-003;AC_MOOJ_27;Saint-Lézin;Rue de la Mairie D349 - Saint-Lézin;CHEMILLÉ-EN-ANJOU;49092;Aire de covoiturage;2022-01-20;true;200060010;-0.775467885090074;47.2494259606917;15;;;;Mauges Communauté;;;47.2494259606917,-0.775467885090074;Pays de la Loire;52
49218-C-003;AC_MOOJ_22;Saint-Pierre-Montlimart;Avenue de la Frairie (D752) - Saint-Pierre-Montlimart;MONTREVAULT-SUR-ÈVRE;49218;Aire de covoiturage;2022-01-20;true;200060010;-1.02501996499527;47.2723377183122;80;;;;Mauges Communauté;;;47.2723377183122,-1.02501996499527;Pays de la Loire;52
44044-C-002;;Parking de L'Eglise;28 Place de l'église. 44290 Conquereuil;CONQUEREUIL;44044;Parking;2019-08-29;true;224400028;-1.751686;47.624895;;;;;;;;47.624895,-1.751686;Pays de la Loire;52
44110-C-003;;Place du Champ de Foire;14c Place du Champ de Foire. 44390 Nort-sur-Erdre;NORT SUR ERDRE;44110;Parking;2019-08-29;true;224400028;-1.501034;47.436916;;;;;;;;47.436916,-1.501034;Pays de la Loire;52
44134-C-003;;Parking Sainte Anne;Le Clos Sainte-Anne. 44522 Pouillé-les-Céteaux;POUILLE LES COTEAUX;44134;Parking;2019-08-29;true;224400028;-1.1787343;47.4609857;;;;;;;;47.4609857,-1.1787343;Pays de la Loire;52
85019-C-002;;Aire de covoiturage de L'échangeur Nord (Saligny);La Petite Filée. 85170 Saligny;BELLEVIGNY;85019;Aire de covoiturage;2019-08-29;true;228500013;-1.4292;46.7992;25;;;;;;;46.7992,-1.4292;Pays de la Loire;52
85059-C-002;;Aire de covoiturage des Silénes;39 Avenue Georges Clemenceau. 85120 La Chataigneraie;LA CHATAIGNERAIE;85059;Aire de covoiturage;2019-08-29;true;228500013;-0.750082;46.653536;20;;;;;;;46.653536,-0.750082;Pays de la Loire;52
85098-C-002;;Parking St Jean;7 Rue Saint-Jean. 85190 La Génétouze;LA GENETOUZE;85098;Parking;2019-08-29;true;228500013;-1.5108;46.7255;16;;;;;;;46.7255,-1.5108;Pays de la Loire;52
85191-C-004;;Aire de covoiturage de Bel Air;D746. 85000 La Roche-sur-Yon;LA ROCHE SUR YON;85191;Aire de covoiturage;2019-08-29;true;228500013;-1.396;46.6366;24;;;;;;;46.6366,-1.396;Pays de la Loire;52
44025-C-002;;Parking Lieu-Dit La Chaussée;1 Route de Savenay. 44750 Campbon;CAMPBON;44025;Parking;2019-08-29;true;224400028;-1.961553;47.410345;;;;;;;;47.410345,-1.961553;Pays de la Loire;52
44029-C-003;;Eglise;21 Place de l'église. 44450 Barbechat;DIVATTE SUR LOIRE;44029;Parking;2019-08-29;true;224400028;-1.2876052;47.2770417;;;;;;;;47.2770417,-1.2876052;Pays de la Loire;52
44204-C-002;;P+R Chronobus Pré Poulain;Rue de Beaulieu;THOUARE SUR LOIRE;44204;Parking relais;2019-08-29;true;224400028;-1.446044701;47.2732942;;;;;;;;47.2732942,-1.446044701;Pays de la Loire;52
49307-C-004;;Aire de covoiturage de Belle-Poule;giratoire carré D952 - rue Ligérienne (vers centre-bourg de La Dagueniére);LOIRE AUTHION;49307;Aire de covoiturage;2019-08-29;true;224900019;-0.449198;47.420305;;;;;;;;47.420305,-0.449198;Pays de la Loire;52
85047-C-007;;Aire de covoiturage des Breteliéres;185 Route de Cholet. 85300 Challans;CHALLANS;85047;Aire de covoiturage;2019-08-29;true;228500013;-1.8506;46.8529;25;;;;;;;46.8529,-1.8506;Pays de la Loire;52
44158-C-002;;Parking Paul Mercier;6 Rue Amaury d'Acigné. 44360 Saint-étienne-de-Montluc;ST ETIENNE DE MONTLUC;44158;Parking;2019-08-29;true;224400028;-1.779217;47.274305;;;;;;;;47.274305,-1.779217;Pays de la Loire;52
44164-C-002;;Aire de covoiturage Le Pont Béranger;12 Route de Rouans. 44680 Saint-Hilaire-de-Chaléons;ST HILAIRE DE CHALEONS;44164;Aire de covoiturage;2019-08-29;true;224400028;-1.833816;47.129761;;;;;;;;47.129761,-1.833816;Pays de la Loire;52
44047-C-006;;Complexe Sportif René Gaudin;43 Rue Marcel de la Provote. 44220 Couéron;COUERON;44047;Parking;2019-08-29;true;224400028;-1.7389294;47.2118583;;;;;;;;47.2118583,-1.7389294;Pays de la Loire;52
44138-C-002;;Plateforme Multimodale de Puceul;L'Oseraye. 44390 Puceul;PUCEUL;44138;Parking;2019-08-29;true;224400028;-1.642048;47.517998;;;;;;;;47.517998,-1.642048;Pays de la Loire;52
49041-C-002;;Aire de covoiturage de La Chaussée;Croisement D85-D10;BRAIN SUR ALLONNES;49041;Aire de covoiturage;2019-08-29;true;224900019;0.059671;47.285643;;;;;;;;47.285643,0.059671;Pays de la Loire;52
53054-C-003;;Aire de covoiturage de La Martiniére - Changé;D31;CHANGE;53054;Aire de covoiturage;2022-01-24;true;200083392;-0.84443195;48.10669944;13;1;;;Departement 53;false;;48.10669944,-0.84443195;Pays de la Loire;52
53150-C-002;;Aire de covoiturage Daon;D213;MENIL;53150;Aire de covoiturage;2019-08-29;true;225300011;-0.64221567;47.74804278;;;;;;;;47.74804278,-0.64221567;Pays de la Loire;52
53271-C-004;;Aire de covoiturage Rue d'Anjou;Le Pré Pitard;VILLAINES LA JUHEL;53271;Parking;2019-08-29;true;225300011;-0.28650695;48.33972601;;;;;;;;48.33972601,-0.28650695;Pays de la Loire;52
85052-C-006;;Parking de La Za des Achards (La Chapelle Achard);2 rue Michel Breton. ZA Sud-Est. 85150 La Chapelle-Achard;LA CHAPELLE ACHARD;85052;Parking;2019-08-29;true;228500013;-1.6542;46.6022;35;;;;;;;46.6022,-1.6542;Pays de la Loire;52
44098-C-004;;Aire de covoiturage La Chinoise;La Chinoise. 44780 Missillac;MISSILLAC;44098;Aire de covoiturage;2019-08-29;true;224400028;-2.179842;47.477478;;;;;;;;47.477478,-2.179842;Pays de la Loire;52
44109-C-063;;P+R Tramway Recteur Schmitt 1;Rue Recteur Schmitt;NANTES;44109;Parking relais;2019-08-29;true;224400028;-1.552903111;47.25173525;;;;;;;;47.25173525,-1.552903111;Pays de la Loire;52
44109-C-064;;Parking Aristide Briand;Place Aristide Briand;NANTES;44109;Parking;2019-08-29;true;224400028;-1.562936425;47.2170936;;;;;;;;47.2170936,-1.562936425;Pays de la Loire;52
44143-C-011;;P+R Tramway 8 Mai;Avenue André Malraux;REZE;44143;Parking relais;2019-08-29;true;224400028;-1.551439457;47.19003375;;;;;;;;47.19003375,-1.551439457;Pays de la Loire;52
85096-C-002;;Place de La Mairie;1 Rue de Paulx. 85710 La Garnache;LA GARNACHE;85096;Aire de covoiturage;2019-08-29;true;228500013;-1.8306;46.892;5;;;;;;;46.892,-1.8306;Pays de la Loire;52
85152-C-002;;Aire de covoiturage du Potager Extraordinaire (La Mothe-Achard);3 Rue de Bel air. 85150 La Mothe-Achard;LA MOTHE ACHARD;85152;Aire de covoiturage;2019-08-29;true;228500013;-1.6512;46.6217;15;;;;;;;46.6217,-1.6512;Pays de la Loire;52
44009-C-004;;Aire de covoiturage La Herdrie;Route du Loroux Bottereau;BASSE GOULAINE;44009;Aire de covoiturage;2019-08-29;true;224400028;-1.454557777;47.19812607;120;;;;;;;47.19812607,-1.454557777;Pays de la Loire;52
44010-C-002;;Parking Route de Trégaté;46 Route de Tregate. 44740 Batz-sur-Mer;BATZ SUR MER;44010;Parking;2019-08-29;true;224400028;-2.455884;47.280474;;;;;;;;47.280474,-2.455884;Pays de la Loire;52
44015-C-004;;Super U;27 Route de l'Isac. 44130 Blain;BLAIN;44015;Supermarché;2019-08-29;true;224400028;-1.74733;47.472757;;;;;;;;47.472757,-1.74733;Pays de la Loire;52
44020-C-010;;P+R Tramway Neustrie 3;Rue de la Neustrie;BOUGUENAIS;44020;Parking relais;2019-08-29;true;224400028;-1.59164988;47.17734525;;;;;;;;47.17734525,-1.59164988;Pays de la Loire;52
44093-C-003;;Aire de covoiturage Les Loges;Les Loges. 44540 Maumusson;MAUMUSSON;44093;Aire de covoiturage;2019-08-29;true;224400028;-1.1230946;47.5026201;;;;;;;;47.5026201,-1.1230946;Pays de la Loire;52
44184-C-005;;Parking Albert Einstein;Pré Hembert. 44600 Saint-Nazaire;ST NAZAIRE;44184;Parking;2019-08-29;true;224400028;-2.2600079;47.2644948;;;;;;;;47.2644948,-2.2600079;Pays de la Loire;52
44217-C-006;;Parking Jules Verne;rue 44360. 23 Rue Anne de Bretagne. 44360 Vigneux-de-Bretagne;VIGNEUX DE BRETAGNE;44217;Parking;2019-08-29;true;224400028;-1.696293;47.331326;;;;;;;;47.331326,-1.696293;Pays de la Loire;52
44220-C-002;;Parking du Lion D'Or;6 Route de Paimboeuf. 44640 Vue;VUE;44220;Parking;2019-08-29;true;224400028;-1.8809152;47.1985339;;;;;;;;47.1985339,-1.8809152;Pays de la Loire;52
85291-C-002;;Aire de covoiturage de La Rue de La Forét;8 Rue de la Forét. 85480 Thorigny;THORIGNY;85291;Aire de covoiturage;2019-08-29;true;228500013;-1.24;46.6141;28;;;;;;;46.6141,-1.24;Pays de la Loire;52
44109-C-072;;Parking Talensac;Rue Le Nétre;NANTES;44109;Aire de covoiturage;2019-08-29;true;224400028;-1.558357306;47.22025598;;;;;;;;47.22025598,-1.558357306;Pays de la Loire;52
44179-C-002;;Intermarché;70 Rue du 3 Aoét 1944. 44850 Saint-Mars-du-Désert;ST MARS DU DESERT;44179;Supermarché;2019-08-29;true;224400028;-1.408911;47.360048;;;;;;;;47.360048,-1.408911;Pays de la Loire;52
53130-C-006;;Parking Relais La Jaunaie;Avenue de l'Atlantique;LAVAL;53130;Parking relais;2022-01-24;true;200083392;-0.79010486;48.05495254;46;;;;Laval Agglomération;true;;48.05495254,-0.79010486;Pays de la Loire;52
53137-C-006;;Aire de covoiturage Loiron La Chapelle du Chéne;La Chapelle du Chéne;LOIRON RUILLE;53137;Parking;2022-01-24;true;200083392;-0.93012044;48.07031299;5;;;;Departement 53;false;;48.07031299,-0.93012044;Pays de la Loire;52
85046-C-002;;Parking du Cimetiére;1B Rue des Fréres Payraudeau. 85310 La Chaize-le-Vicomte;LA CHAIZE LE VICOMTE;85046;Parking;2019-08-29;true;228500013;-1.2985;46.6729;14;;;;;;;46.6729,-1.2985;Pays de la Loire;52
85116-C-002;;Aire de covoiturage de La Cigogne;6 Impasse des Lauriers. 85540 La Jonchére;LA JONCHERE;85116;Aire de covoiturage;2019-08-29;true;228500013;-1.3957;46.4257;10;;;;;;;46.4257,-1.3957;Pays de la Loire;52
85199-C-002;;Parking VenDéopéle de Sainte-Hermine - Rue Cerisiers;Avenue des Chénes. 85210 Sainte-Hermine;ST AUBIN LA PLAINE;85199;Parking;2019-08-29;true;228500013;-1.0605;46.5228;0;;;;;;;46.5228,-1.0605;Pays de la Loire;52
44015-C-005;;Champ de Foire (Place Joalland de Clerville);Place Jollan de Clerville. 44130 Blain;BLAIN;44015;Parking;2019-08-29;true;224400028;-1.761498;47.47527;;;;;;;;47.47527,-1.761498;Pays de la Loire;52
44015-C-006;;E.Leclerc;4B Route de l'Isac. 44130 Blain;BLAIN;44015;Supermarché;2019-08-29;true;224400028;-1.7541;47.475357;;;;;;;;47.475357,-1.7541;Pays de la Loire;52
44109-C-080;;Aire de covoiturage Carrefour Beaujoire;1 Avenue Flora Tristan;NANTES;44109;Aire de covoiturage;2019-08-29;true;224400028;-1.509832157;47.25787791;;;;;;;;47.25787791,-1.509832157;Pays de la Loire;52
44183-C-002;;Parking La Roche Blanche;6 T Rue de la Roche Blanche. 44350 Saint-Molf;ST MOLF;44183;Parking;2019-08-29;true;224400028;-2.424502;47.393745;;;;;;;;47.393745,-2.424502;Pays de la Loire;52
85084-C-010;;Parking VenDéopéle des Essarts - Rue du Petit Bocage (Les Essarts);Parc d'Activités La Mongie. 6 Rue du Petit Bocage VenDéopéle. 85140 Les Essarts;ESSARTS EN BOCAGE;85084;Parking;2019-08-29;true;228500013;-1.1904;46.786;0;;;;;;;46.786,-1.1904;Pays de la Loire;52
85178-C-004;;Parking du Roc;1 Place de l'église. 85170 Le Poiré-sur-Vie;LE POIRE SUR VIE;85178;Parking;2019-08-29;true;228500013;-1.5108;46.7683;20;;;;;;;46.7683,-1.5108;Pays de la Loire;52
49301-C-021;AC_MOOJ_07;Le Chêne aux Loups;D53 / D762 - Le Chêne au Loup - Saint-Germain-sur-Moine;SÈVREMOINE;49301;Aire de covoiturage;2022-01-20;true;200060010;-1.08374030075567;47.1314040457553;10;;;;Commune de Sèvremoine;;;47.1314040457553,-1.08374030075567;Pays de la Loire;52
44013-C-001;;Aire de covoiturage Rond Point de L'Angle;1 Chemin des Chambrettes. 44160 Besne;BESNE;44013;Aire de covoiturage;2019-08-29;true;224400028;-2.101264;47.3922485;;;;;;;;47.3922485,-2.101264;Pays de la Loire;52
